has,prefers,count
sales_industrial_per_capita,revenue_industrial,1.062911859
sales_other_per_capita,revenue_industrial,0.990845491
sales_residential_per_capita,revenue_industrial,1.068333449
sales_transportation_per_capita,revenue_industrial,0.800098717
revenue_residential,revenue_other,1.784708061
revenue_transportation,revenue_other,1
revenue_all_sectors_per_capita,revenue_other,0.994948336
revenue_commercial_per_capita,revenue_other,1.029009869
revenue_industrial_per_capita,revenue_other,0.78208705
revenue_other_per_capita,revenue_other,1.5481321
revenue_residential_per_capita,revenue_other,1.074797199
revenue_transportation_per_capita,revenue_other,1
sales_all_sectors,revenue_other,1.748190018
sales_commercial,revenue_other,1.777927716
sales_industrial,revenue_other,1.571543108
sales_other,revenue_other,1.972265485
sales_residential,revenue_other,1.695334794
sales_transportation,revenue_other,1
sales_all_sectors_per_capita,revenue_other,0.811228741
sales_commercial_per_capita,revenue_other,0.866624527
sales_industrial_per_capita,revenue_other,0.81098244
sales_other_per_capita,revenue_other,1.414815843
sales_residential_per_capita,revenue_other,0.892783856
sales_transportation_per_capita,revenue_other,1
revenue_transportation,revenue_residential,1.309185469
revenue_all_sectors_per_capita,revenue_residential,1.050952058
revenue_commercial_per_capita,revenue_residential,1.024610559
revenue_industrial_per_capita,revenue_residential,0.819223023
revenue_other_per_capita,revenue_residential,1.142447451
revenue_residential_per_capita,revenue_residential,1.282778287
revenue_transportation_per_capita,revenue_residential,0.894525794
sales_all_sectors,revenue_residential,1.95129445
sales_commercial,revenue_residential,1.971953252
sales_industrial,revenue_residential,1.703327992
sales_other,revenue_residential,1.755561058
sales_residential,revenue_residential,1.958666007
sales_transportation,revenue_residential,1.346914778
sales_all_sectors_per_capita,revenue_residential,0.836011519
sales_commercial_per_capita,revenue_residential,0.907584214
sales_industrial_per_capita,revenue_residential,0.785418228
sales_other_per_capita,revenue_residential,1.062475845
sales_residential_per_capita,revenue_residential,1.066621867
sales_transportation_per_capita,revenue_residential,0.881179483
revenue_all_sectors_per_capita,revenue_transportation,1.085359596
revenue_commercial_per_capita,revenue_transportation,1.214139229
revenue_industrial_per_capita,revenue_transportation,0.680236433
revenue_other_per_capita,revenue_transportation,1
revenue_residential_per_capita,revenue_transportation,0.967184398
revenue_transportation_per_capita,revenue_transportation,1.350128988
sales_all_sectors,revenue_transportation,1.183509147
sales_commercial,revenue_transportation,1.342439518
sales_industrial,revenue_transportation,0.955998614
sales_other,revenue_transportation,1
sales_residential,revenue_transportation,1.131342951
sales_transportation,revenue_transportation,1.974497606
sales_all_sectors_per_capita,revenue_transportation,0.627100739
sales_commercial_per_capita,revenue_transportation,0.989640178
sales_industrial_per_capita,revenue_transportation,0.638313791
sales_other_per_capita,revenue_transportation,1
sales_residential_per_capita,revenue_transportation,0.60397324
sales_transportation_per_capita,revenue_transportation,1.310343405
revenue_commercial_per_capita,revenue_all_sectors_per_capita,1.772806974
revenue_industrial_per_capita,revenue_all_sectors_per_capita,1.478938713
revenue_other_per_capita,revenue_all_sectors_per_capita,1.078007821
revenue_residential_per_capita,revenue_all_sectors_per_capita,1.688244866
revenue_transportation_per_capita,revenue_all_sectors_per_capita,1.698317035
sales_all_sectors,revenue_all_sectors_per_capita,0.955066347
sales_commercial,revenue_all_sectors_per_capita,0.953412406
sales_industrial,revenue_all_sectors_per_capita,0.95926209
sales_other,revenue_all_sectors_per_capita,0.955603691
sales_residential,revenue_all_sectors_per_capita,0.97083201
sales_transportation,revenue_all_sectors_per_capita,1.052012377
sales_all_sectors_per_capita,revenue_all_sectors_per_capita,1.387003881
sales_commercial_per_capita,revenue_all_sectors_per_capita,1.533875742
sales_industrial_per_capita,revenue_all_sectors_per_capita,1.154699158
sales_other_per_capita,revenue_all_sectors_per_capita,0.960984722
sales_residential_per_capita,revenue_all_sectors_per_capita,1.160690339
sales_transportation_per_capita,revenue_all_sectors_per_capita,1.659630416
revenue_industrial_per_capita,revenue_commercial_per_capita,0.930923695
revenue_other_per_capita,revenue_commercial_per_capita,1.126138621
revenue_residential_per_capita,revenue_commercial_per_capita,1.261590415
revenue_transportation_per_capita,revenue_commercial_per_capita,1.936023348
sales_all_sectors,revenue_commercial_per_capita,0.918901149
sales_commercial,revenue_commercial_per_capita,1.010492516
sales_industrial,revenue_commercial_per_capita,0.802845438
sales_other,revenue_commercial_per_capita,0.974142314
sales_residential,revenue_commercial_per_capita,0.927481518
sales_transportation,revenue_commercial_per_capita,1.199694662
sales_all_sectors_per_capita,revenue_commercial_per_capita,1.124211238
sales_commercial_per_capita,revenue_commercial_per_capita,1.785622089
sales_industrial_per_capita,revenue_commercial_per_capita,0.742974352
sales_other_per_capita,revenue_commercial_per_capita,1.002428609
sales_residential_per_capita,revenue_commercial_per_capita,0.81000271
sales_transportation_per_capita,revenue_commercial_per_capita,1.91340018
revenue_other_per_capita,revenue_industrial_per_capita,0.773201826
revenue_residential_per_capita,revenue_industrial_per_capita,1.310677055
revenue_transportation_per_capita,revenue_industrial_per_capita,0.598194766
sales_all_sectors,revenue_industrial_per_capita,0.869479351
sales_commercial,revenue_industrial_per_capita,0.747526481
sales_industrial,revenue_industrial_per_capita,1.144085352
sales_other,revenue_industrial_per_capita,0.783373338
sales_residential,revenue_industrial_per_capita,0.823650658
sales_transportation,revenue_industrial_per_capita,0.670588731
sales_all_sectors_per_capita,revenue_industrial_per_capita,1.565523386
sales_commercial_per_capita,revenue_industrial_per_capita,0.922328812
sales_industrial_per_capita,revenue_industrial_per_capita,1.797910127
sales_other_per_capita,revenue_industrial_per_capita,0.81104866
sales_residential_per_capita,revenue_industrial_per_capita,1.258140532
sales_transportation_per_capita,revenue_industrial_per_capita,0.591213905
revenue_residential_per_capita,revenue_other_per_capita,0.971683436
revenue_transportation_per_capita,revenue_other_per_capita,1
sales_all_sectors,revenue_other_per_capita,1.137723667
sales_commercial,revenue_other_per_capita,1.126573197
sales_industrial,revenue_other_per_capita,1.062914561
sales_other,revenue_other_per_capita,1.612738041
sales_residential,revenue_other_per_capita,1.117410536
sales_transportation,revenue_other_per_capita,1
sales_all_sectors_per_capita,revenue_other_per_capita,1.085605485
sales_commercial_per_capita,revenue_other_per_capita,1.142169095
sales_industrial_per_capita,revenue_other_per_capita,0.901973587
sales_other_per_capita,revenue_other_per_capita,1.912314531
sales_residential_per_capita,revenue_other_per_capita,1.023692739
sales_transportation_per_capita,revenue_other_per_capita,1
revenue_transportation_per_capita,revenue_residential_per_capita,0.909385992
sales_all_sectors,revenue_residential_per_capita,1.167120247
sales_commercial,revenue_residential_per_capita,1.130608665
sales_industrial,revenue_residential_per_capita,1.093387474
sales_other,revenue_residential_per_capita,1.07525399
sales_residential,revenue_residential_per_capita,1.243168832
sales_transportation,revenue_residential_per_capita,0.92294904
sales_all_sectors_per_capita,revenue_residential_per_capita,1.16857111
sales_commercial_per_capita,revenue_residential_per_capita,1.03579971
sales_industrial_per_capita,revenue_residential_per_capita,1.014685862
sales_other_per_capita,revenue_residential_per_capita,0.921487021
sales_residential_per_capita,revenue_residential_per_capita,1.489841914
sales_transportation_per_capita,revenue_residential_per_capita,0.869117345
sales_all_sectors,revenue_transportation_per_capita,0.820624672
sales_commercial,revenue_transportation_per_capita,0.918820396
sales_industrial,revenue_transportation_per_capita,0.738890425
sales_other,revenue_transportation_per_capita,1
sales_residential,revenue_transportation_per_capita,0.806288522
sales_transportation,revenue_transportation_per_capita,1.337961377
sales_all_sectors_per_capita,revenue_transportation_per_capita,1.22198169
sales_commercial_per_capita,revenue_transportation_per_capita,1.860152635
sales_industrial_per_capita,revenue_transportation_per_capita,0.581679999
sales_other_per_capita,revenue_transportation_per_capita,1
sales_residential_per_capita,revenue_transportation_per_capita,0.678743207
sales_transportation_per_capita,revenue_transportation_per_capita,1.974017093
sales_commercial,sales_all_sectors,1.959633353
sales_industrial,sales_all_sectors,1.861867573
sales_other,sales_all_sectors,1.744231623
sales_residential,sales_all_sectors,1.97858731
sales_transportation,sales_all_sectors,1.235938388
sales_all_sectors_per_capita,sales_all_sectors,0.941520478
sales_commercial_per_capita,sales_all_sectors,0.895785712
sales_industrial_per_capita,sales_all_sectors,0.911896569
sales_other_per_capita,sales_all_sectors,1.090246513
sales_residential_per_capita,sales_all_sectors,1.144354055
sales_transportation_per_capita,sales_all_sectors,0.815607349
sales_industrial,sales_commercial,1.70946484
sales_other,sales_commercial,1.74864609
sales_residential,sales_commercial,1.945227115
sales_transportation,sales_commercial,1.39800819
sales_all_sectors_per_capita,sales_commercial,0.8113708
sales_commercial_per_capita,sales_commercial,0.930941549
sales_industrial_per_capita,sales_commercial,0.761764504
sales_other_per_capita,sales_commercial,1.052308392
sales_residential_per_capita,sales_commercial,1.001316673
sales_transportation_per_capita,sales_commercial,0.909920562
sales_other,sales_industrial,1.583031672
sales_residential,sales_industrial,1.777838641
sales_transportation,sales_industrial,1.006598319
sales_all_sectors_per_capita,sales_industrial,1.150996502
sales_commercial_per_capita,sales_industrial,0.851893775
sales_industrial_per_capita,sales_industrial,1.21861325
sales_other_per_capita,sales_industrial,1.051187511
sales_residential_per_capita,sales_industrial,1.22735219
sales_transportation_per_capita,sales_industrial,0.742812497
sales_residential,sales_other,1.698126559
sales_transportation,sales_other,1
sales_all_sectors_per_capita,sales_other,0.864418358
sales_commercial_per_capita,sales_other,0.866602038
sales_industrial_per_capita,sales_other,0.841483026
sales_other_per_capita,sales_other,1.535887535
sales_residential_per_capita,sales_other,0.960700336
sales_transportation_per_capita,sales_other,1
sales_transportation,sales_residential,1.17184146
sales_all_sectors_per_capita,sales_residential,0.937216627
sales_commercial_per_capita,sales_residential,0.914079605
sales_industrial_per_capita,sales_residential,0.860659811
sales_other_per_capita,sales_residential,1.078150867
sales_residential_per_capita,sales_residential,1.21371185
sales_transportation_per_capita,sales_residential,0.800206883
sales_all_sectors_per_capita,sales_transportation,0.583942143
sales_commercial_per_capita,sales_transportation,0.973778629
sales_industrial_per_capita,sales_transportation,0.612896329
sales_other_per_capita,sales_transportation,1
sales_residential_per_capita,sales_transportation,0.559517153
sales_transportation_per_capita,sales_transportation,1.320912903
sales_commercial_per_capita,sales_all_sectors_per_capita,1.523404302
sales_industrial_per_capita,sales_all_sectors_per_capita,1.821637941
sales_other_per_capita,sales_all_sectors_per_capita,1.220437317
sales_residential_per_capita,sales_all_sectors_per_capita,1.691216003
sales_transportation_per_capita,sales_all_sectors_per_capita,1.229254562
sales_industrial_per_capita,sales_commercial_per_capita,1.032126368
sales_other_per_capita,sales_commercial_per_capita,1.150618749
sales_residential_per_capita,sales_commercial_per_capita,1.150526947
sales_transportation_per_capita,sales_commercial_per_capita,1.883936127
sales_other_per_capita,sales_industrial_per_capita,1.01318592
sales_residential_per_capita,sales_industrial_per_capita,1.46655817
sales_transportation_per_capita,sales_industrial_per_capita,0.572746767
sales_residential_per_capita,sales_other_per_capita,1.171558875
sales_transportation_per_capita,sales_other_per_capita,1
sales_transportation_per_capita,sales_residential_per_capita,0.669260188
